action hero	0.726336441965
alternate history	0.639553794256
ambiguous ending	0.743220922159
americana	0.543214690661
anime	0.548823542494
anti hero	0.474706912211
avant-garde	0.879935388164
b movie	0.688680222173
bank heist	0.792412071723
based on book	0.431025514748
based on play	0.775076149599
based on comic	0.621541292779
based on comic book	0.853350346512
based on novel	0.610578371839
based on novella	0.423207669234
based on short story	0.592340370262
battle	0.839934960374
betrayal	0.478623594261
biker	0.712061798882
black comedy	0.774177626556
blockbuster	0.481770041339
bollywood	0.640579576699
breaking the fourth wall	0.649753279506
business	0.56299034792
caper	0.43131114454
car accident	0.619832853325
car chase	0.759992121278
car crash	0.657919738001
character name in title	0.718366799539
character's point of view camera shot	0.790580353866
chick flick	0.587950069387
coming of age	0.76319599243
competition	0.790018220991
conspiracy	1.0
corruption	0.682784964533
criminal mastermind	0.558276065574
cult	0.627324515821
cult film	0.528189475784
cyberpunk	1.0
dark hero	0.573049964779
deus ex machina	0.875994771236
dialogue driven	0.707329124978
dialogue driven storyline	0.766111327877
directed by star	0.881452049531
director cameo	0.672702077384
double cross	0.487825341063
dream sequence	0.565543357076
dystopia	0.731600265729
ensemble cast	0.837722569085
epic	0.368645347104
espionage	0.593319626167
experimental	0.740201974217
experimental film	0.743108534354
fairy tale	0.56855182933
famous line	0.729886135742
famous opening theme	1.0
famous score	0.547916354321
fantasy sequence	0.664817345816
farce	0.499397489133
father daughter relationship	0.524335978402
father son relationship	0.604163923065
femme fatale	0.344630652852
fictional biography	0.768488664413
flashback	0.592023868997
french new wave	1.0
futuristic	0.708793542497
good versus evil	0.547427091494
heist	0.699242911132
hero	0.783320959227
high school	0.782259680425
husband wife relationship	0.647117388387
idealism	1.0
independent film	0.822879923021
investigation	0.667564995669
alternate history	0.639553794256
ambiguous ending	0.743220922159
americana	0.543214690661
anime	0.548823542494
anti hero	0.474706912211
avant-garde	0.879935388164
b movie	0.688680222173
bank heist	0.792412071723
based on book	0.431025514748
based on play	0.775076149599
based on comic	0.621541292779
based on comic book	0.853350346512
based on novel	0.610578371839
based on novella	0.423207669234
based on short story	0.592340370262
battle	0.839934960374
betrayal	0.478623594261
biker	0.712061798882
black comedy	0.774177626556
blockbuster	0.481770041339
bollywood	0.640579576699
breaking the fourth wall	0.649753279506
business	0.56299034792
caper	0.43131114454
car accident	0.619832853325
car chase	0.759992121278
car crash	0.657919738001
character name in title	0.718366799539
character's point of view camera shot	0.790580353866
chick flick	0.587950069387
coming of age	0.76319599243
competition	0.790018220991
conspiracy	1.0
corruption	0.682784964533
criminal mastermind	0.558276065574
cult	0.627324515821
cult film	0.528189475784
cyberpunk	1.0
dark hero	0.573049964779
deus ex machina	0.875994771236
dialogue driven	0.707329124978
dialogue driven storyline	0.766111327877
directed by star	0.881452049531
director cameo	0.672702077384
double cross	0.487825341063
dream sequence	0.565543357076
dystopia	0.731600265729
ensemble cast	0.837722569085
epic	0.368645347104
espionage	0.593319626167
experimental	0.740201974217
experimental film	0.743108534354
fairy tale	0.56855182933
famous line	0.729886135742
famous opening theme	1.0
famous score	0.547916354321
fantasy sequence	0.664817345816
farce	0.499397489133
father daughter relationship	0.524335978402
father son relationship	0.604163923065
femme fatale	0.344630652852
fictional biography	0.768488664413
flashback	0.592023868997
french new wave	1.0
futuristic	0.708793542497
good versus evil	0.547427091494
heist	0.699242911132
hero	0.783320959227
high school	0.782259680425
husband wife relationship	0.647117388387
idealism	1.0
independent film	0.822879923021
investigation	0.667564995669
kidnapping	0.793447664415
knight	0.643763903212
kung fu	1.0
macguffin	1.0
medieval times	0.430981793726
mockumentary	1.0
monster	1.0
mother daughter relationship	0.625599790089
mother son relationship	0.71027673661
multiple actors playing same role	0.712461274122
multiple endings	0.698555992162
multiple perspectives	0.539618616267
multiple storyline	0.560509971527
multiple time frames	0.748681904784
murder	1.0
musical number	0.724309491507
neo noir	1.0
neorealism	0.744676316627
ninja	1.0
no background score	0.532450639043
no music	1.0
no opening credits	0.800049211139
no title at beginning	0.639187677329
nonlinear timeline	1.0
on the run	0.656006125533
one against many	0.629133616372
one man army	0.744207112933
opening action scene	1.0
organized crime	0.681068757377
parenthood	0.462177342788
parody	0.582974222111
plot twist	0.426685356683
police corruption	0.665101412185
police detective	0.667777868186
post-apocalypse	0.71459088992
postmodern	0.749524940314
psychopath	0.635132512847
race against time	0.515968111908
redemption	0.794268959647
remake	0.616704939183
rescue	0.857741540278
road movie	0.871391034148
robbery	0.673713215944
robot	0.708941964511
rotoscoping	0
satire	0.924986391997
self sacrifice	0.737676384256
serial killer	0.537376018397
shakespeare	0.669928745251
shootout	0.55509037874
show within a show	0.525460589761
slasher	0.392721807946
southern gothic	0.59742470833
spaghetti western	0.822823035401
spirituality	0.777290351111
spoof	0.620951300464
steampunk	1.0
subjective camera	0.796557346659
superhero	0.498675871061
supernatural	0.780225948367
surprise ending	0.43664870305
swashbuckler	1.0
sword and sandal	0.655852378201
tech-noir	0.603420488775
time travel	0.722804767803
title spoken by character	0.594508899005
told in flashback	0.673320023048
vampire	0.900436429268
virtual reality	0.262076098085
voice over narration	0.801682785891
whistleblower	0.685405491367
wilhelm scream	0.662415012963
wuxia	0.684068087655
zombie	1.0
